terms/0,terms/1,termNames/0,termNames/1,periods/0/name,periods/0/date,periods/0/value,periods/1/name,periods/1/date,periods/1/value,periods/2/name,periods/2/date,periods/2/value,periods/3/name,periods/3/date,periods/3/value,periods/4/name,periods/4/date,periods/4/value,periods/5/name,periods/5/date,periods/5/value,periods/6/name,periods/6/date,periods/6/value,periods/7/name,periods/7/date,periods/7/value,periods/8/name,periods/8/date,periods/8/value,periods/9/name,periods/9/date,periods/9/value,periods/10/name,periods/10/date,periods/10/value,periods/11/name,periods/11/date,periods/11/value,periods/12/name,periods/12/date,periods/12/value,periods/13/name,periods/13/date,periods/13/value,periods/14/name,periods/14/date,periods/14/value,periods/15/name,periods/15/date,periods/15/value,periods/16/name,periods/16/date,periods/16/value,periods/17/name,periods/17/date,periods/17/value,periods/18/name,periods/18/date,periods/18/value,periods/19/name,periods/19/date,periods/19/value,periods/20/name,periods/20/date,periods/20/value,periods/21/name,periods/21/date,periods/21/value,periods/22/name,periods/22/date,periods/22/value,periods/23/name,periods/23/date,periods/23/value
249152,741917,БАЙГАНИНСКИЙ РАЙОН,Всего,2019 год,31.12.2019,31,2018 год,31.12.2018,22,2009 год,31.12.2009,15,2011 год,31.12.2011,23,2016 год,31.12.2016,20,2010 год,31.12.2010,29,2015 год,31.12.2015,15,2013 год,31.12.2013,22,2014 год,31.12.2014,20,2012 год,31.12.2012,35,2017 год,31.12.2017,30,2022 год,31.12.2022,17,2021 год,31.12.2021,31,2020 год,31.12.2020,24,2023 год,31.12.2023,20,,,,,,,,,,,,,,,,,,,,,,,,,,,
249152,533590,БАЙГАНИНСКИЙ РАЙОН,сельская местность,2019 год,31.12.2019,31,2018 год,31.12.2018,22,2009 год,31.12.2009,15,2011 год,31.12.2011,23,2016 год,31.12.2016,20,2010 год,31.12.2010,29,2015 год,31.12.2015,15,2013 год,31.12.2013,22,2014 год,31.12.2014,20,2012 год,31.12.2012,35,2017 год,31.12.2017,30,2022 год,31.12.2022,17,2021 год,31.12.2021,31,2020 год,31.12.2020,24,2023 год,31.12.2023,20,,,,,,,,,,,,,,,,,,,,,,,,,,,
249398,741917,КАРГАЛИНСКИЙ РАЙОН,Всего,2019 год,31.12.2019,52,2018 год,31.12.2018,50,2009 год,31.12.2009,34,2011 год,31.12.2011,35,2016 год,31.12.2016,42,2010 год,31.12.2010,28,2015 год,31.12.2015,37,2013 год,31.12.2013,39,2014 год,31.12.2014,35,2012 год,31.12.2012,50,2017 год,31.12.2017,37,2022 год,31.12.2022,26,2021 год,31.12.2021,49,2020 год,31.12.2020,64,2023 год,31.12.2023,33,,,,,,,,,,,,,,,,,,,,,,,,,,,
249398,533590,КАРГАЛИНСКИЙ РАЙОН,сельская местность,2019 год,31.12.2019,52,2018 год,31.12.2018,50,2009 год,31.12.2009,34,2011 год,31.12.2011,35,2016 год,31.12.2016,42,2010 год,31.12.2010,28,2015 год,31.12.2015,37,2013 год,31.12.2013,39,2014 год,31.12.2014,35,2012 год,31.12.2012,50,2017 год,31.12.2017,37,2022 год,31.12.2022,26,2021 год,31.12.2021,49,2020 год,31.12.2020,64,2023 год,31.12.2023,33,,,,,,,,,,,,,,,,,,,,,,,,,,,
249439,741917,ХОБДИНСКИЙ РАЙОН,Всего,2019 год,31.12.2019,46,2018 год,31.12.2018,43,2009 год,31.12.2009,23,2011 год,31.12.2011,38,2016 год,31.12.2016,41,2010 год,31.12.2010,31,2015 год,31.12.2015,34,2013 год,31.12.2013,41,2014 год,31.12.2014,41,2012 год,31.12.2012,40,2017 год,31.12.2017,39,2022 год,31.12.2022,27,2021 год,31.12.2021,40,2020 год,31.12.2020,29,2023 год,31.12.2023,34,,,,,,,,,,,,,,,,,,,,,,,,,,,
249439,533590,ХОБДИНСКИЙ РАЙОН,сельская местность,2019 год,31.12.2019,46,2018 год,31.12.2018,43,2009 год,31.12.2009,23,2011 год,31.12.2011,38,2016 год,31.12.2016,41,2010 год,31.12.2010,31,2015 год,31.12.2015,34,2013 год,31.12.2013,41,2014 год,31.12.2014,41,2012 год,31.12.2012,40,2017 год,31.12.2017,39,2022 год,31.12.2022,27,2021 год,31.12.2021,40,2020 год,31.12.2020,29,2023 год,31.12.2023,34,,,,,,,,,,,,,,,,,,,,,,,,,,,
249572,741917,МАРТУКСКИЙ РАЙОН,Всего,2019 год,31.12.2019,61,2018 год,31.12.2018,48,2009 год,31.12.2009,41,2011 год,31.12.2011,55,2016 год,31.12.2016,69,2010 год,31.12.2010,45,2015 год,31.12.2015,56,2013 год,31.12.2013,75,2014 год,31.12.2014,65,2012 год,31.12.2012,78,2017 год,31.12.2017,80,2022 год,31.12.2022,53,2021 год,31.12.2021,70,2020 год,31.12.2020,65,2023 год,31.12.2023,68,,,,,,,,,,,,,,,,,,,,,,,,,,,
249572,533590,МАРТУКСКИЙ РАЙОН,сельская местность,2019 год,31.12.2019,61,2018 год,31.12.2018,48,2009 год,31.12.2009,41,2011 год,31.12.2011,55,2016 год,31.12.2016,69,2010 год,31.12.2010,45,2015 год,31.12.2015,56,2013 год,31.12.2013,75,2014 год,31.12.2014,65,2012 год,31.12.2012,78,2017 год,31.12.2017,80,2022 год,31.12.2022,53,2021 год,31.12.2021,70,2020 год,31.12.2020,65,2023 год,31.12.2023,68,,,,,,,,,,,,,,,,,,,,,,,,,,,
249637,741917,МУГАЛЖАРСКИЙ РАЙОН,Всего,2019 год,31.12.2019,186,2018 год,31.12.2018,170,2009 год,31.12.2009,141,2011 год,31.12.2011,139,2016 год,31.12.2016,155,2010 год,31.12.2010,128,2015 год,31.12.2015,153,2013 год,31.12.2013,166,2014 год,31.12.2014,156,2012 год,31.12.2012,167,2017 год,31.12.2017,177,2022 год,31.12.2022,131,2021 год,31.12.2021,193,2020 год,31.12.2020,127,2023 год,31.12.2023,111,,,,,,,,,,,,,,,,,,,,,,,,,,,
249637,533589,МУГАЛЖАРСКИЙ РАЙОН,городская местность,2019 год,31.12.2019,186,2018 год,31.12.2018,170,2009 год,31.12.2009,141,2011 год,31.12.2011,139,2016 год,31.12.2016,155,2010 год,31.12.2010,128,2015 год,31.12.2015,153,2013 год,31.12.2013,166,2014 год,31.12.2014,156,2012 год,31.12.2012,167,2017 год,31.12.2017,177,2022 год,31.12.2022,108,2021 год,31.12.2021,166,2020 год,31.12.2020,110,2023 год,31.12.2023,98,,,,,,,,,,,,,,,,,,,,,,,,,,,
249637,533590,МУГАЛЖАРСКИЙ РАЙОН,сельская местность,2022 год,31.12.2022,23,2021 год,31.12.2021,27,2020 год,31.12.2020,17,2023 год,31.12.2023,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249809,741917,УИЛСКИЙ РАЙОН,Всего,2019 год,31.12.2019,20,2018 год,31.12.2018,14,2009 год,31.12.2009,9,2011 год,31.12.2011,14,2016 год,31.12.2016,14,2010 год,31.12.2010,14,2015 год,31.12.2015,14,2013 год,31.12.2013,13,2014 год,31.12.2014,24,2012 год,31.12.2012,12,2017 год,31.12.2017,24,2022 год,31.12.2022,16,2021 год,31.12.2021,30,2020 год,31.12.2020,21,2023 год,31.12.2023,9,,,,,,,,,,,,,,,,,,,,,,,,,,,
249809,533590,УИЛСКИЙ РАЙОН,сельская местность,2019 год,31.12.2019,20,2018 год,31.12.2018,14,2009 год,31.12.2009,9,2011 год,31.12.2011,14,2016 год,31.12.2016,14,2010 год,31.12.2010,14,2015 год,31.12.2015,14,2013 год,31.12.2013,13,2014 год,31.12.2014,24,2012 год,31.12.2012,12,2017 год,31.12.2017,24,2022 год,31.12.2022,16,2021 год,31.12.2021,30,2020 год,31.12.2020,21,2023 год,31.12.2023,9,,,,,,,,,,,,,,,,,,,,,,,,,,,
249877,741917,ТЕМИРСКИЙ РАЙОН,Всего,2019 год,31.12.2019,86,2018 год,31.12.2018,54,2009 год,31.12.2009,51,2011 год,31.12.2011,61,2016 год,31.12.2016,57,2010 год,31.12.2010,47,2015 год,31.12.2015,52,2013 год,31.12.2013,69,2014 год,31.12.2014,57,2012 год,31.12.2012,69,2017 год,31.12.2017,63,2022 год,31.12.2022,57,2021 год,31.12.2021,79,2020 год,31.12.2020,68,2023 год,31.12.2023,37,,,,,,,,,,,,,,,,,,,,,,,,,,,
249877,533589,ТЕМИРСКИЙ РАЙОН,городская местность,2022 год,31.12.2022,4,2021 год,31.12.2021,1,2020 год,31.12.2020,2,2023 год,31.12.2023,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249877,533590,ТЕМИРСКИЙ РАЙОН,сельская местность,2019 год,31.12.2019,86,2018 год,31.12.2018,54,2009 год,31.12.2009,51,2011 год,31.12.2011,61,2016 год,31.12.2016,57,2010 год,31.12.2010,47,2015 год,31.12.2015,52,2013 год,31.12.2013,69,2014 год,31.12.2014,57,2012 год,31.12.2012,69,2017 год,31.12.2017,63,2022 год,31.12.2022,53,2021 год,31.12.2021,78,2020 год,31.12.2020,66,2023 год,31.12.2023,35,,,,,,,,,,,,,,,,,,,,,,,,,,,
249978,741917,ХРОМТАУСКИЙ РАЙОН,Всего,2019 год,31.12.2019,147,2018 год,31.12.2018,137,2009 год,31.12.2009,126,2011 год,31.12.2011,123,2016 год,31.12.2016,125,2010 год,31.12.2010,114,2015 год,31.12.2015,111,2013 год,31.12.2013,137,2014 год,31.12.2014,139,2012 год,31.12.2012,142,2017 год,31.12.2017,113,2022 год,31.12.2022,59,2021 год,31.12.2021,170,2020 год,31.12.2020,138,2023 год,31.12.2023,79,,,,,,,,,,,,,,,,,,,,,,,,,,,
249978,533589,ХРОМТАУСКИЙ РАЙОН,городская местность,2019 год,31.12.2019,136,2018 год,31.12.2018,137,2009 год,31.12.2009,126,2011 год,31.12.2011,123,2016 год,31.12.2016,125,2010 год,31.12.2010,114,2015 год,31.12.2015,111,2013 год,31.12.2013,137,2014 год,31.12.2014,139,2012 год,31.12.2012,142,2017 год,31.12.2017,113,2022 год,31.12.2022,41,2021 год,31.12.2021,137,2020 год,31.12.2020,118,2023 год,31.12.2023,52,,,,,,,,,,,,,,,,,,,,,,,,,,,
249978,533590,ХРОМТАУСКИЙ РАЙОН,сельская местность,2019 год,31.12.2019,11,2022 год,31.12.2022,18,2021 год,31.12.2021,33,2020 год,31.12.2020,20,2023 год,31.12.2023,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250101,741917,ШАЛКАРСКИЙ РАЙОН,Всего,2019 год,31.12.2019,82,2018 год,31.12.2018,70,2009 год,31.12.2009,55,2011 год,31.12.2011,60,2016 год,31.12.2016,77,2010 год,31.12.2010,60,2015 год,31.12.2015,76,2013 год,31.12.2013,68,2014 год,31.12.2014,62,2012 год,31.12.2012,84,2017 год,31.12.2017,70,2022 год,31.12.2022,44,2021 год,31.12.2021,89,2020 год,31.12.2020,48,2023 год,31.12.2023,47,,,,,,,,,,,,,,,,,,,,,,,,,,,
250101,533589,ШАЛКАРСКИЙ РАЙОН,городская местность,2019 год,31.12.2019,82,2018 год,31.12.2018,70,2009 год,31.12.2009,55,2011 год,31.12.2011,60,2016 год,31.12.2016,77,2010 год,31.12.2010,60,2015 год,31.12.2015,76,2013 год,31.12.2013,68,2014 год,31.12.2014,62,2012 год,31.12.2012,84,2017 год,31.12.2017,70,2022 год,31.12.2022,36,2021 год,31.12.2021,69,2020 год,31.12.2020,40,2023 год,31.12.2023,35,,,,,,,,,,,,,,,,,,,,,,,,,,,
250101,533590,ШАЛКАРСКИЙ РАЙОН,сельская местность,2022 год,31.12.2022,8,2021 год,31.12.2021,20,2020 год,31.12.2020,8,2023 год,31.12.2023,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250353,741917,ИРГИЗСКИЙ РАЙОН,Всего,2019 год,31.12.2019,20,2018 год,31.12.2018,10,2009 год,31.12.2009,13,2011 год,31.12.2011,17,2016 год,31.12.2016,15,2010 год,31.12.2010,15,2015 год,31.12.2015,17,2013 год,31.12.2013,10,2014 год,31.12.2014,21,2012 год,31.12.2012,19,2017 год,31.12.2017,17,2022 год,31.12.2022,14,2021 год,31.12.2021,23,2020 год,31.12.2020,15,2023 год,31.12.2023,16,,,,,,,,,,,,,,,,,,,,,,,,,,,
250353,533590,ИРГИЗСКИЙ РАЙОН,сельская местность,2019 год,31.12.2019,20,2018 год,31.12.2018,10,2009 год,31.12.2009,13,2011 год,31.12.2011,17,2016 год,31.12.2016,15,2010 год,31.12.2010,15,2015 год,31.12.2015,17,2013 год,31.12.2013,10,2014 год,31.12.2014,21,2012 год,31.12.2012,19,2017 год,31.12.2017,17,2022 год,31.12.2022,14,2021 год,31.12.2021,23,2020 год,31.12.2020,15,2023 год,31.12.2023,16,,,,,,,,,,,,,,,,,,,,,,,,,,,
250503,741917,ТАЛДЫКОРГАН Г.А.,Всего,2019 год,31.12.2019,792,2018 год,31.12.2018,714,2009 год,31.12.2009,498,2011 год,31.12.2011,542,2016 год,31.12.2016,660,2010 год,31.12.2010,563,2015 год,31.12.2015,731,2013 год,31.12.2013,698,2014 год,31.12.2014,734,2012 год,31.12.2012,630,2017 год,31.12.2017,735,2022 год,31.12.2022,663,2021 год,31.12.2021,618,2020 год,31.12.2020,612,2023 год,31.12.2023,500,,,,,,,,,,,,,,,,,,,,,,,,,,,
250503,533589,ТАЛДЫКОРГАН Г.А.,городская местность,2019 год,31.12.2019,688,2018 год,31.12.2018,630,2009 год,31.12.2009,442,2011 год,31.12.2011,490,2016 год,31.12.2016,601,2010 год,31.12.2010,515,2015 год,31.12.2015,681,2013 год,31.12.2013,645,2014 год,31.12.2014,672,2012 год,31.12.2012,560,2017 год,31.12.2017,665,2022 год,31.12.2022,583,2021 год,31.12.2021,520,2020 год,31.12.2020,531,2023 год,31.12.2023,411,,,,,,,,,,,,,,,,,,,,,,,,,,,
250503,533590,ТАЛДЫКОРГАН Г.А.,сельская местность,2019 год,31.12.2019,104,2018 год,31.12.2018,84,2009 год,31.12.2009,56,2011 год,31.12.2011,52,2016 год,31.12.2016,59,2010 год,31.12.2010,48,2015 год,31.12.2015,50,2013 год,31.12.2013,53,2014 год,31.12.2014,62,2012 год,31.12.2012,70,2017 год,31.12.2017,70,2022 год,31.12.2022,80,2021 год,31.12.2021,98,2020 год,31.12.2020,81,2023 год,31.12.2023,89,,,,,,,,,,,,,,,,,,,,,,,,,,,
250517,741917,ҚОНАЕВ Г.А.,Всего,2019 год,31.12.2019,295,2018 год,31.12.2018,280,2009 год,31.12.2009,185,2011 год,31.12.2011,208,2016 год,31.12.2016,248,2010 год,31.12.2010,207,2015 год,31.12.2015,265,2013 год,31.12.2013,257,2014 год,31.12.2014,266,2012 год,31.12.2012,251,2017 год,31.12.2017,333,2022 год,31.12.2022,267,2021 год,31.12.2021,325,2020 год,31.12.2020,244,2023 год,31.12.2023,234,,,,,,,,,,,,,,,,,,,,,,,,,,,
250517,533589,ҚОНАЕВ Г.А.,городская местность,2019 год,31.12.2019,260,2018 год,31.12.2018,244,2009 год,31.12.2009,165,2011 год,31.12.2011,187,2016 год,31.12.2016,212,2010 год,31.12.2010,188,2015 год,31.12.2015,218,2013 год,31.12.2013,250,2014 год,31.12.2014,231,2012 год,31.12.2012,225,2017 год,31.12.2017,290,2022 год,31.12.2022,216,2021 год,31.12.2021,278,2020 год,31.12.2020,211,2023 год,31.12.2023,199,,,,,,,,,,,,,,,,,,,,,,,,,,,
250517,533590,ҚОНАЕВ Г.А.,сельская местность,2019 год,31.12.2019,35,2018 год,31.12.2018,36,2009 год,31.12.2009,20,2011 год,31.12.2011,21,2016 год,31.12.2016,36,2010 год,31.12.2010,19,2015 год,31.12.2015,47,2013 год,31.12.2013,7,2014 год,31.12.2014,35,2012 год,31.12.2012,26,2017 год,31.12.2017,43,2022 год,31.12.2022,51,2021 год,31.12.2021,47,2020 год,31.12.2020,33,2023 год,31.12.2023,35,,,,,,,,,,,,,,,,,,,,,,,,,,,
250538,741917,ТЕКЕЛИ Г.А.,Всего,2019 год,31.12.2019,131,2018 год,31.12.2018,108,2009 год,31.12.2009,79,2011 год,31.12.2011,98,2016 год,31.12.2016,115,2010 год,31.12.2010,84,2015 год,31.12.2015,128,2013 год,31.12.2013,93,2014 год,31.12.2014,103,2012 год,31.12.2012,95,2017 год,31.12.2017,116,2022 год,31.12.2022,119,2021 год,31.12.2021,110,2020 год,31.12.2020,104,2023 год,31.12.2023,104,,,,,,,,,,,,,,,,,,,,,,,,,,,
250538,533589,ТЕКЕЛИ Г.А.,городская местность,2019 год,31.12.2019,130,2018 год,31.12.2018,105,2009 год,31.12.2009,79,2011 год,31.12.2011,98,2016 год,31.12.2016,114,2010 год,31.12.2010,84,2015 год,31.12.2015,125,2013 год,31.12.2013,93,2014 год,31.12.2014,103,2012 год,31.12.2012,95,2017 год,31.12.2017,113,2022 год,31.12.2022,118,2021 год,31.12.2021,108,2020 год,31.12.2020,101,2023 год,31.12.2023,99,,,,,,,,,,,,,,,,,,,,,,,,,,,
250542,741917,АКСУСКИЙ РАЙОН,Всего,2019 год,31.12.2019,67,2018 год,31.12.2018,74,2009 год,31.12.2009,51,2011 год,31.12.2011,48,2016 год,31.12.2016,72,2010 год,31.12.2010,50,2015 год,31.12.2015,65,2013 год,31.12.2013,59,2014 год,31.12.2014,70,2012 год,31.12.2012,74,2017 год,31.12.2017,66,2022 год,31.12.2022,52,2021 год,31.12.2021,75,2020 год,31.12.2020,64,2023 год,31.12.2023,36,,,,,,,,,,,,,,,,,,,,,,,,,,,
250542,533590,АКСУСКИЙ РАЙОН,сельская местность,2019 год,31.12.2019,67,2018 год,31.12.2018,74,2009 год,31.12.2009,51,2011 год,31.12.2011,48,2016 год,31.12.2016,72,2010 год,31.12.2010,50,2015 год,31.12.2015,65,2013 год,31.12.2013,59,2014 год,31.12.2014,70,2012 год,31.12.2012,74,2017 год,31.12.2017,66,2022 год,31.12.2022,52,2021 год,31.12.2021,75,2020 год,31.12.2020,64,2023 год,31.12.2023,36,,,,,,,,,,,,,,,,,,,,,,,,,,,
250611,741917,АЛАКОЛЬСКИЙ РАЙОН,Всего,2019 год,31.12.2019,149,2018 год,31.12.2018,118,2009 год,31.12.2009,97,2011 год,31.12.2011,124,2016 год,31.12.2016,152,2010 год,31.12.2010,103,2015 год,31.12.2015,147,2013 год,31.12.2013,157,2014 год,31.12.2014,151,2012 год,31.12.2012,141,2017 год,31.12.2017,117,2022 год,31.12.2022,123,2021 год,31.12.2021,147,2020 год,31.12.2020,174,2023 год,31.12.2023,107,,,,,,,,,,,,,,,,,,,,,,,,,,,
250611,533589,АЛАКОЛЬСКИЙ РАЙОН,городская местность,2019 год,31.12.2019,71,2018 год,31.12.2018,63,2009 год,31.12.2009,37,2011 год,31.12.2011,57,2016 год,31.12.2016,64,2010 год,31.12.2010,41,2015 год,31.12.2015,55,2013 год,31.12.2013,75,2014 год,31.12.2014,59,2012 год,31.12.2012,64,2017 год,31.12.2017,50,2022 год,31.12.2022,61,2021 год,31.12.2021,53,2020 год,31.12.2020,73,2023 год,31.12.2023,54,,,,,,,,,,,,,,,,,,,,,,,,,,,
250611,533590,АЛАКОЛЬСКИЙ РАЙОН,сельская местность,2019 год,31.12.2019,78,2018 год,31.12.2018,55,2009 год,31.12.2009,60,2011 год,31.12.2011,67,2016 год,31.12.2016,88,2010 год,31.12.2010,62,2015 год,31.12.2015,92,2013 год,31.12.2013,82,2014 год,31.12.2014,92,2012 год,31.12.2012,77,2017 год,31.12.2017,67,2022 год,31.12.2022,62,2021 год,31.12.2021,94,2020 год,31.12.2020,101,2023 год,31.12.2023,53,,,,,,,,,,,,,,,,,,,,,,,,,,,
250736,741917,БАЛХАШСКИЙ РАЙОН,Всего,2019 год,31.12.2019,50,2018 год,31.12.2018,61,2009 год,31.12.2009,50,2011 год,31.12.2011,32,2016 год,31.12.2016,47,2010 год,31.12.2010,45,2015 год,31.12.2015,40,2013 год,31.12.2013,54,2014 год,31.12.2014,33,2012 год,31.12.2012,37,2017 год,31.12.2017,43,2022 год,31.12.2022,41,2021 год,31.12.2021,61,2020 год,31.12.2020,45,2023 год,31.12.2023,35,,,,,,,,,,,,,,,,,,,,,,,,,,,
250736,533590,БАЛХАШСКИЙ РАЙОН,сельская местность,2019 год,31.12.2019,50,2018 год,31.12.2018,61,2009 год,31.12.2009,50,2011 год,31.12.2011,32,2016 год,31.12.2016,47,2010 год,31.12.2010,45,2015 год,31.12.2015,40,2013 год,31.12.2013,54,2014 год,31.12.2014,33,2012 год,31.12.2012,37,2017 год,31.12.2017,43,2022 год,31.12.2022,41,2021 год,31.12.2021,61,2020 год,31.12.2020,45,2023 год,31.12.2023,35,,,,,,,,,,,,,,,,,,,,,,,,,,,
251043,741917,ЕНБЕКШИКАЗАХСКИЙ РАЙОН,Всего,2019 год,31.12.2019,848,2018 год,31.12.2018,697,2009 год,31.12.2009,398,2011 год,31.12.2011,452,2016 год,31.12.2016,648,2010 год,31.12.2010,445,2015 год,31.12.2015,691,2013 год,31.12.2013,597,2014 год,31.12.2014,607,2012 год,31.12.2012,566,2017 год,31.12.2017,704,2022 год,31.12.2022,566,2021 год,31.12.2021,513,2020 год,31.12.2020,605,2023 год,31.12.2023,409,,,,,,,,,,,,,,,,,,,,,,,,,,,
251043,533589,ЕНБЕКШИКАЗАХСКИЙ РАЙОН,городская местность,2019 год,31.12.2019,178,2018 год,31.12.2018,196,2009 год,31.12.2009,122,2011 год,31.12.2011,131,2016 год,31.12.2016,151,2010 год,31.12.2010,126,2015 год,31.12.2015,160,2013 год,31.12.2013,143,2014 год,31.12.2014,165,2012 год,31.12.2012,151,2017 год,31.12.2017,166,2022 год,31.12.2022,110,2021 год,31.12.2021,125,2020 год,31.12.2020,129,2023 год,31.12.2023,63,,,,,,,,,,,,,,,,,,,,,,,,,,,
251043,533590,ЕНБЕКШИКАЗАХСКИЙ РАЙОН,сельская местность,2019 год,31.12.2019,670,2018 год,31.12.2018,501,2009 год,31.12.2009,276,2011 год,31.12.2011,321,2016 год,31.12.2016,497,2010 год,31.12.2010,319,2015 год,31.12.2015,531,2013 год,31.12.2013,454,2014 год,31.12.2014,442,2012 год,31.12.2012,415,2017 год,31.12.2017,538,2022 год,31.12.2022,456,2021 год,31.12.2021,388,2020 год,31.12.2020,476,2023 год,31.12.2023,346,,,,,,,,,,,,,,,,,,,,,,,,,,,
251178,741917,ЖАМБЫЛСКИЙ РАЙОН,Всего,2019 год,31.12.2019,460,2018 год,31.12.2018,409,2009 год,31.12.2009,180,2011 год,31.12.2011,206,2016 год,31.12.2016,404,2010 год,31.12.2010,197,2015 год,31.12.2015,317,2013 год,31.12.2013,264,2014 год,31.12.2014,289,2012 год,31.12.2012,237,2017 год,31.12.2017,354,2022 год,31.12.2022,230,2021 год,31.12.2021,281,2020 год,31.12.2020,283,2023 год,31.12.2023,285,,,,,,,,,,,,,,,,,,,,,,,,,,,
251178,533590,ЖАМБЫЛСКИЙ РАЙОН,сельская местность,2019 год,31.12.2019,460,2018 год,31.12.2018,409,2009 год,31.12.2009,180,2011 год,31.12.2011,206,2016 год,31.12.2016,404,2010 год,31.12.2010,197,2015 год,31.12.2015,317,2013 год,31.12.2013,264,2014 год,31.12.2014,289,2012 год,31.12.2012,237,2017 год,31.12.2017,354,2022 год,31.12.2022,230,2021 год,31.12.2021,281,2020 год,31.12.2020,283,2023 год,31.12.2023,285,,,,,,,,,,,,,,,,,,,,,,,,,,,
